account_code,funding_office_code,office_name,agency_code,agency_name,years_active,years_present,office_share_mean,office_share_latest,office_share_cv,award_avg_usd,contract_share_mean,contract_share_latest,contract_share_cv,contract_share_capped,cs_years,confidence,py_pace_p02,py_pace_p03,py_pace_p04,py_pace_p05,py_pace_p06,py_pace_p07,py_pace_p08,py_pace_p09,py_pace_p10,py_pace_p11,py_pace_p12
021-5098,W81F54,"W0Z1 OFC DEP CHIEF STAFF, G-2",097,Department of Defense,4,1,0.005686,,2.0,21626.0,1.0,0.0,0.8904,Yes,5.0,Low,0.011832,0.011832,0.014988,0.018172,0.11923,0.1177,0.1177,0.1177,0.1177,0.310568,0.310568
021-8927,W16BC3,W1FB US MILITARY ACADEMY,097,Department of Defense,5,3,0.033212,0.0,1.4908,56086.0,0.128406,0.176623,0.7844,No,5.0,Low,0.016252,0.029216,0.042821,0.061346,0.070195,0.090763,0.112421,0.123621,0.134861,0.301555,0.380418
021-8927,W16BCU,W6BM USAG WEST POINT,097,Department of Defense,5,3,0.090727,0.0,1.1435,237812.0,0.128406,0.176623,0.7844,No,5.0,Low,0.016252,0.029216,0.042821,0.061346,0.070195,0.090763,0.112421,0.123621,0.134861,0.301555,0.380418
021-8927,W16W7U,W1FB USMA LIBRARY,097,Department of Defense,5,5,0.032031,0.0016,1.2203,70273.0,0.128406,0.176623,0.7844,No,5.0,Low,0.016252,0.029216,0.042821,0.061346,0.070195,0.090763,0.112421,0.123621,0.134861,0.301555,0.380418
021-8927,W16XYA,W1FB US MILITARY ACADEMY,097,Department of Defense,5,5,0.334905,0.042796,0.9743,383491.0,0.128406,0.176623,0.7844,No,5.0,Low,0.016252,0.029216,0.042821,0.061346,0.070195,0.090763,0.112421,0.123621,0.134861,0.301555,0.380418
021-8927,W25BDX,W2H6 SCH USA WAR COLLEGE,097,Department of Defense,5,4,0.133579,0.003104,2.103,402420.0,0.128406,0.176623,0.7844,No,5.0,Low,0.016252,0.029216,0.042821,0.061346,0.070195,0.090763,0.112421,0.123621,0.134861,0.301555,0.380418
021-8927,W26AL1,W6CN USASA FORT EUSTIS,097,Department of Defense,5,2,0.07568,0.214466,1.3895,439822.0,0.128406,0.176623,0.7844,No,5.0,Low,0.016252,0.029216,0.042821,0.061346,0.070195,0.090763,0.112421,0.123621,0.134861,0.301555,0.380418
021-8927,W800A8,W0VM USAG FT RILEY,097,Department of Defense,5,1,0.03033,0.0,2.2361,4790.0,0.128406,0.176623,0.7844,No,5.0,Low,0.016252,0.029216,0.042821,0.061346,0.070195,0.090763,0.112421,0.123621,0.134861,0.301555,0.380418
021-8927,W90XN7,W0DA US ARMY SUSTAINMENT CMD,097,Department of Defense,5,2,0.267559,0.738034,1.3814,1556780.0,0.128406,0.176623,0.7844,No,5.0,Low,0.016252,0.029216,0.042821,0.061346,0.070195,0.090763,0.112421,0.123621,0.134861,0.301555,0.380418
024-0100,241400,OFFICE OF THE CHIEF FINANCIAL OFCR,024,Office of Personnel Management,5,5,0.047385,0.065069,0.4189,6133098.0,0.216887,0.114651,0.294,No,5.0,Medium,0.06863,0.134628,0.272355,0.320683,0.404663,0.440621,0.502589,0.547441,0.641334,0.706782,0.802196
024-0100,241900,"FACILITIES, SECURITY  EMER MGMT",024,Office of Personnel Management,5,5,0.012299,0.031098,0.8897,1380063.0,0.216887,0.114651,0.294,No,5.0,Low,0.06863,0.134628,0.272355,0.320683,0.404663,0.440621,0.502589,0.547441,0.641334,0.706782,0.802196
024-0100,242000,EMPLOYEE SERVICES,024,Office of Personnel Management,5,5,0.014226,0.000438,0.9551,2050946.0,0.216887,0.114651,0.294,No,5.0,Low,0.06863,0.134628,0.272355,0.320683,0.404663,0.440621,0.502589,0.547441,0.641334,0.706782,0.802196
024-0100,243200,OFC OF THE CHIEF INFORMATION OFCR,024,Office of Personnel Management,5,5,0.595797,0.524593,0.119,81586158.0,0.216887,0.114651,0.294,No,5.0,High,0.06863,0.134628,0.272355,0.320683,0.404663,0.440621,0.502589,0.547441,0.641334,0.706782,0.802196
024-0100,243226,OPM DC CENTRAL OFFICE CONTRACTING,024,Office of Personnel Management,5,5,0.121506,0.081982,0.4395,17777898.0,0.216887,0.114651,0.294,No,5.0,Medium,0.06863,0.134628,0.272355,0.320683,0.404663,0.440621,0.502589,0.547441,0.641334,0.706782,0.802196
024-0100,243300,RETIREMENT SERVICES,024,Office of Personnel Management,5,5,0.018263,0.014221,0.7273,2467932.0,0.216887,0.114651,0.294,No,5.0,Medium,0.06863,0.134628,0.272355,0.320683,0.404663,0.440621,0.502589,0.547441,0.641334,0.706782,0.802196
024-0100,243500,HEALTHCARE  INSURANCE OPERATIONS,024,Office of Personnel Management,5,5,0.108573,0.243213,0.9069,13413272.0,0.216887,0.114651,0.294,No,5.0,Low,0.06863,0.134628,0.272355,0.320683,0.404663,0.440621,0.502589,0.547441,0.641334,0.706782,0.802196
024-0100,243618,OPM PHILADELPHIA REGION CONTRACTING,024,Office of Personnel Management,5,4,0.03318,0.001114,1.8756,4741953.0,0.216887,0.114651,0.294,No,5.0,Low,0.06863,0.134628,0.272355,0.320683,0.404663,0.440621,0.502589,0.547441,0.641334,0.706782,0.802196
024-0100,243625,OPM DELEGATED PROCUREMENT OFFICES,024,Office of Personnel Management,5,5,0.011286,0.034278,1.2099,1192609.0,0.216887,0.114651,0.294,No,5.0,Low,0.06863,0.134628,0.272355,0.320683,0.404663,0.440621,0.502589,0.547441,0.641334,0.706782,0.802196
024-0100,243700,"SECURITY,SUIT,CREDENT LINE OF BUS",024,Office of Personnel Management,5,4,0.019209,0.0,0.7285,2835886.0,0.216887,0.114651,0.294,No,5.0,Medium,0.06863,0.134628,0.272355,0.320683,0.404663,0.440621,0.502589,0.547441,0.641334,0.706782,0.802196
024-0400,242100,OFC OF THE INSPECTOR GENERAL,024,Office of Personnel Management,5,4,0.008085,-0.000464,2.2509,66358.0,0.227544,0.117382,0.2763,No,5.0,Low,0.378977,0.378989,0.379001,0.379013,0.45333,0.511037,0.590848,0.687236,0.759087,0.837363,0.96368
024-0400,243200,OFC OF THE CHIEF INFORMATION OFCR,024,Office of Personnel Management,5,5,0.432333,0.0,0.5755,3806886.0,0.227544,0.117382,0.2763,No,5.0,Medium,0.378977,0.378989,0.379001,0.379013,0.45333,0.511037,0.590848,0.687236,0.759087,0.837363,0.96368
024-0400,243625,OPM DELEGATED PROCUREMENT OFFICES,024,Office of Personnel Management,5,5,0.558615,1.003933,0.4593,3995689.0,0.227544,0.117382,0.2763,No,5.0,Medium,0.378977,0.378989,0.379001,0.379013,0.45333,0.511037,0.590848,0.687236,0.759087,0.837363,0.96368
024-0600,241400,OFFICE OF THE CHIEF FINANCIAL OFCR,024,Office of Personnel Management,5,3,0.015982,0.0,1.9138,161692.0,0.96262,1.0,0.3187,No,5.0,Low,0.031305,0.140759,0.286228,0.293202,0.32524,0.400813,0.415664,0.427853,0.44282,0.653394,0.453208
024-0600,241900,"FACILITIES, SECURITY  EMER MGMT",024,Office of Personnel Management,5,5,0.752423,0.84269,0.1324,6750925.0,0.96262,1.0,0.3187,No,5.0,High,0.031305,0.140759,0.286228,0.293202,0.32524,0.400813,0.415664,0.427853,0.44282,0.653394,0.453208
024-0600,243226,OPM DC CENTRAL OFFICE CONTRACTING,024,Office of Personnel Management,5,5,0.197503,0.150011,0.4884,1471177.0,0.96262,1.0,0.3187,No,5.0,Medium,0.031305,0.140759,0.286228,0.293202,0.32524,0.400813,0.415664,0.427853,0.44282,0.653394,0.453208
024-0600,243618,OPM PHILADELPHIA REGION CONTRACTING,024,Office of Personnel Management,5,4,0.033052,0.007299,1.4737,278240.0,0.96262,1.0,0.3187,No,5.0,Low,0.031305,0.140759,0.286228,0.293202,0.32524,0.400813,0.415664,0.427853,0.44282,0.653394,0.453208
024-0813,241400,OFFICE OF THE CHIEF FINANCIAL OFCR,024,Office of Personnel Management,5,1,0.02604,0.130202,2.2361,181922.0,1.0,1.0,0.6902,Yes,4.0,Low,0.158407,0.158407,0.489871,0.489871,0.517497,0.517478,0.517553,0.543891,0.543891,0.60562,0.785773
024-0813,243200,OFC OF THE CHIEF INFORMATION OFCR,024,Office of Personnel Management,5,4,0.148426,0.230632,0.943,2442791.0,1.0,1.0,0.6902,Yes,4.0,Low,0.158407,0.158407,0.489871,0.489871,0.517497,0.517478,0.517553,0.543891,0.543891,0.60562,0.785773
024-0813,243226,OPM DC CENTRAL OFFICE CONTRACTING,024,Office of Personnel Management,5,4,0.356668,0.393417,0.7824,6643607.0,1.0,1.0,0.6902,Yes,4.0,Low,0.158407,0.158407,0.489871,0.489871,0.517497,0.517478,0.517553,0.543891,0.543891,0.60562,0.785773
024-0813,243300,RETIREMENT SERVICES,024,Office of Personnel Management,5,4,0.30679,0.013847,1.4154,993135.0,1.0,1.0,0.6902,Yes,4.0,Low,0.158407,0.158407,0.489871,0.489871,0.517497,0.517478,0.517553,0.543891,0.543891,0.60562,0.785773
024-0813,243500,HEALTHCARE  INSURANCE OPERATIONS,024,Office of Personnel Management,5,4,0.162075,0.231902,0.8292,1652202.0,1.0,1.0,0.6902,Yes,4.0,Low,0.158407,0.158407,0.489871,0.489871,0.517497,0.517478,0.517553,0.543891,0.543891,0.60562,0.785773
024-1162,243200,OFC OF THE CHIEF INFORMATION OFCR,024,Office of Personnel Management,3,3,0.956852,1.0,0.0781,2887862.0,1.0,0.037661,,Yes,3.0,Medium,0.077761,0.077761,0.077761,0.077761,0.077761,0.077761,0.077761,0.077766,0.09422,0.09422,0.197315
024-1162,243226,OPM DC CENTRAL OFFICE CONTRACTING,024,Office of Personnel Management,3,2,0.043148,0.0,1.7321,336223.0,1.0,0.037661,,Yes,3.0,Low,0.077761,0.077761,0.077761,0.077761,0.077761,0.077761,0.077761,0.077766,0.09422,0.09422,0.197315
024-4571,240000,OPM AGENCY WIDE DEFAULT,024,Office of Personnel Management,5,3,0.012787,0.060448,2.0877,1493791.0,0.433602,0.22065,0.3002,No,5.0,Low,0.092904,0.12137,0.240409,0.276917,0.309414,0.3325,0.359659,0.427394,0.465291,0.492588,0.543137
024-4571,241400,OFFICE OF THE CHIEF FINANCIAL OFCR,024,Office of Personnel Management,5,5,0.202925,0.017193,0.5978,62836696.0,0.433602,0.22065,0.3002,No,5.0,Medium,0.092904,0.12137,0.240409,0.276917,0.309414,0.3325,0.359659,0.427394,0.465291,0.492588,0.543137
024-4571,241800,HUMAN RESOURCES SOLUTIONS,024,Office of Personnel Management,5,5,0.065879,0.060699,0.4519,18292941.0,0.433602,0.22065,0.3002,No,5.0,Medium,0.092904,0.12137,0.240409,0.276917,0.309414,0.3325,0.359659,0.427394,0.465291,0.492588,0.543137
024-4571,242600,HUMAN RESOURCES SOLUTIONS,024,Office of Personnel Management,5,5,0.090999,0.00319,0.784,27060592.0,0.433602,0.22065,0.3002,No,5.0,Low,0.092904,0.12137,0.240409,0.276917,0.309414,0.3325,0.359659,0.427394,0.465291,0.492588,0.543137
024-4571,243200,OFC OF THE CHIEF INFORMATION OFCR,024,Office of Personnel Management,5,5,0.267639,0.487107,0.4765,62043305.0,0.433602,0.22065,0.3002,No,5.0,Medium,0.092904,0.12137,0.240409,0.276917,0.309414,0.3325,0.359659,0.427394,0.465291,0.492588,0.543137
024-4571,243226,OPM DC CENTRAL OFFICE CONTRACTING,024,Office of Personnel Management,5,5,0.329396,0.344794,0.1145,87352077.0,0.433602,0.22065,0.3002,No,5.0,High,0.092904,0.12137,0.240409,0.276917,0.309414,0.3325,0.359659,0.427394,0.465291,0.492588,0.543137
024-4571,243618,OPM PHILADELPHIA REGION CONTRACTING,024,Office of Personnel Management,5,3,0.00862,0.0,1.2981,2712912.0,0.433602,0.22065,0.3002,No,5.0,Low,0.092904,0.12137,0.240409,0.276917,0.309414,0.3325,0.359659,0.427394,0.465291,0.492588,0.543137
024-4571,244100,HUMAN RESOURCES,024,Office of Personnel Management,5,4,0.005499,0.026414,2.1268,622361.0,0.433602,0.22065,0.3002,No,5.0,Low,0.092904,0.12137,0.240409,0.276917,0.309414,0.3325,0.359659,0.427394,0.465291,0.492588,0.543137
024-4571,244326,OPM MACON REGION CONTRACTING,024,Office of Personnel Management,5,5,0.008732,0.0,0.7824,2628447.0,0.433602,0.22065,0.3002,No,5.0,Low,0.092904,0.12137,0.240409,0.276917,0.309414,0.3325,0.359659,0.427394,0.465291,0.492588,0.543137
027-0100,273FCC,FCC,027,Federal Communications Commission,5,5,1.0,1.0,0.0,144706564.0,0.250655,0.192167,0.1882,No,5.0,High,0.09847,0.151113,0.218547,0.264218,0.32374,0.389282,0.467154,0.545387,0.606645,0.660324,0.723134
027-1911,273FCC,FCC,027,Federal Communications Commission,4,4,1.0,,0.0,79641249.0,0.0,0.0,-2.2786,No,5.0,Medium,0.000697,0.000702,0.001798,0.003063,0.001902,0.003961,0.002558,0.003405,0.003924,0.006276,0.006861
027-1912,273FCC,FCC,027,Federal Communications Commission,5,5,1.0,1.0,0.0,8471306.0,0.657825,0.003321,0.9127,No,5.0,Medium,0.001192,0.001192,0.001192,0.001192,0.001129,0.881343,0.884844,0.888361,0.891862,0.895256,0.898644
027-1913,273FCC,FCC,027,Federal Communications Commission,4,4,1.0,,0.0,27666571.0,0.0,0.0,-2.2464,No,5.0,Medium,0.002862,0.002862,0.002862,0.002862,0.002862,0.002862,0.004273,0.004763,0.003553,0.003484,0.003484
027-5610,273FCC,FCC,027,Federal Communications Commission,1,1,1.0,,,12620.0,0.0,0.0,,No,4.0,Low,,,,,,,,,,,
028-0400,283213,SSA OFC OF ACQUISITION  GRANTS,028,Social Security Administration,5,5,1.0,1.0,0.0,31203664.0,0.240813,0.410556,0.5368,No,5.0,Medium,0.156569,0.234161,0.316833,0.378911,0.4537,0.538105,0.612127,0.682225,0.758673,0.83338,0.970283
028-0406,283213,SSA OFC OF ACQUISITION  GRANTS,028,Social Security Administration,5,5,1.0,1.0,0.0,29370055.0,0.000442,8.3e-05,0.5122,No,5.0,Medium,0.233425,0.327017,0.404274,0.482237,0.494019,0.605326,0.751459,0.753949,0.831227,0.981884,0.992112
028-8007,283213,SSA OFC OF ACQUISITION  GRANTS,028,Social Security Administration,3,3,1.0,,0.0,67926325.0,0.000357,,1.9521,No,4.0,Medium,0.167333,0.25865,0.340527,0.423716,0.510853,0.599911,0.683202,0.764005,0.845141,0.926311,1.0
028-8704,283213,SSA OFC OF ACQUISITION  GRANTS,028,Social Security Administration,5,5,0.999911,1.0,0.0001,1811076340.0,0.127919,0.119757,0.0781,No,5.0,High,0.152169,0.225842,0.305966,0.360022,0.432906,0.525541,0.588759,0.668602,0.74104,0.810095,0.929441
029-0100,29FTC1,OFFICE OF ACQUISITION,029,Federal Trade Commission,5,5,1.0,1.0,0.0,97029328.0,0.23903,0.217394,0.07,No,5.0,High,0.126053,0.204255,0.289057,0.345092,0.399173,0.463528,0.53537,0.60983,0.723137,0.783178,0.874428
031-0200,313100,NUCLEAR REGULATORY COMMISSION,031,Nuclear Regulatory Commission,5,5,0.991294,0.995557,0.005,116249701.0,0.1256,0.128816,0.1073,No,5.0,High,0.130912,0.189038,0.266782,0.336502,0.403811,0.479675,0.556977,0.623679,0.733418,0.815748,0.932285
031-0300,313100,NUCLEAR REGULATORY COMMISSION,031,Nuclear Regulatory Commission,5,5,1.0,1.0,0.0,3485028.0,0.253893,0.314699,0.3865,No,5.0,Medium,0.100202,0.152584,0.200198,0.267234,0.305227,0.349153,0.389521,0.425688,0.463508,0.504876,0.560319
033-0302,333105,JOHN F KENNEDY CENTER FOR THE PERFORMING ARTS,3301,John F. Kennedy Center for the Performing Arts,3,3,1.0,,0.0,5337738.0,0.0,,-0.7415,No,2.0,Medium,0.049195,0.124721,0.158982,0.250775,0.275024,0.321026,0.35806,0.456254,0.539566,0.622588,0.737386
033-0303,333105,JOHN F KENNEDY CENTER FOR THE PERFORMING ARTS,3301,John F. Kennedy Center for the Performing Arts,1,1,1.0,,,130698.0,0.019544,,,No,1.0,Low,0.001045,0.00161,0.004695,0.005461,0.006916,0.007702,0.009599,0.014179,0.018651,0.022377,0.028461
034-0100,343000,"INTERNATIONAL TRADE COMMISSION, UNITED STATES",034,International Trade Commission,5,5,1.0,1.0,0.0,15611560.0,0.132861,0.137251,0.0362,No,5.0,High,0.129699,0.189818,0.255979,0.346613,0.408166,0.471732,0.591774,0.680581,0.773344,0.884206,0.970504
036-0110,36C10B,TECHNOLOGY ACQUISITION CENTER NJ (36C10B),036,Department of Veterans Affairs,5,4,0.005902,0.006388,0.6547,1807007.0,0.342698,0.388077,0.3759,No,5.0,Medium,0.025764,0.03745,0.040901,0.047537,0.050123,0.068294,0.089124,0.133832,0.106228,0.114591,0.165086
036-0110,36C10F,OFFICE OF CONSTRUCTION &  FACILITIES MGMT (36C10F),036,Department of Veterans Affairs,5,5,0.934884,0.958136,0.0353,303157041.0,0.342698,0.388077,0.3759,No,5.0,Medium,0.025764,0.03745,0.040901,0.047537,0.050123,0.068294,0.089124,0.133832,0.106228,0.114591,0.165086
036-0110,36C664,664-SAN DIEGO HEALTHCARE SYS(00664),036,Department of Veterans Affairs,5,5,0.014297,-0.003293,0.7674,4471481.0,0.342698,0.388077,0.3759,No,5.0,Low,0.025764,0.03745,0.040901,0.047537,0.050123,0.068294,0.089124,0.133832,0.106228,0.114591,0.165086
036-0110,36C776,PCAC (36C776),036,Department of Veterans Affairs,5,5,0.029499,0.029209,0.5672,9766866.0,0.342698,0.388077,0.3759,No,5.0,Medium,0.025764,0.03745,0.040901,0.047537,0.050123,0.068294,0.089124,0.133832,0.106228,0.114591,0.165086
036-0129,36B20C,VBA OFFICE OF BUSINESS INTEGRATION,036,Department of Veterans Affairs,5,4,0.179033,0.30177,0.7467,35067317.0,0.382907,0.415453,0.1203,No,5.0,Medium,0.155811,0.226501,0.294153,0.3543,0.429127,0.510348,0.581938,0.656774,0.742281,0.853532,0.9532
036-0129,36C10A,TECHNOLOGY ACQUISITION CENTER AUSTIN (36C10A),036,Department of Veterans Affairs,5,4,0.012191,-0.000585,1.3489,1973875.0,0.382907,0.415453,0.1203,No,5.0,Low,0.155811,0.226501,0.294153,0.3543,0.429127,0.510348,0.581938,0.656774,0.742281,0.853532,0.9532
036-0129,36C10B,TECHNOLOGY ACQUISITION CENTER NJ (36C10B),036,Department of Veterans Affairs,5,5,0.008018,0.002804,1.804,1078018.0,0.382907,0.415453,0.1203,No,5.0,Low,0.155811,0.226501,0.294153,0.3543,0.429127,0.510348,0.581938,0.656774,0.742281,0.853532,0.9532
036-0129,36C10X,SAC FREDERICK (36C10X),036,Department of Veterans Affairs,5,4,0.005231,0.008258,0.9826,1025746.0,0.382907,0.415453,0.1203,No,5.0,Low,0.155811,0.226501,0.294153,0.3543,0.429127,0.510348,0.581938,0.656774,0.742281,0.853532,0.9532
036-0129,36C786,NATIONAL CEMETERY ADMIN (36C786),036,Department of Veterans Affairs,5,5,0.795237,0.687574,0.1573,133022119.0,0.382907,0.415453,0.1203,No,5.0,High,0.155811,0.226501,0.294153,0.3543,0.429127,0.510348,0.581938,0.656774,0.742281,0.853532,0.9532
036-0142,36B20C,VBA OFFICE OF BUSINESS INTEGRATION,036,Department of Veterans Affairs,5,4,0.01151,0.019328,0.6257,3323752.0,0.31158,0.216267,0.2576,No,5.0,Medium,0.183936,0.24561,0.332018,0.397805,0.46316,0.539116,0.625793,0.662496,0.74633,0.806217,0.910833
036-0142,36C10A,TECHNOLOGY ACQUISITION CENTER AUSTIN (36C10A),036,Department of Veterans Affairs,5,5,0.045729,0.044397,0.182,13167885.0,0.31158,0.216267,0.2576,No,5.0,High,0.183936,0.24561,0.332018,0.397805,0.46316,0.539116,0.625793,0.662496,0.74633,0.806217,0.910833
036-0142,36C10B,TECHNOLOGY ACQUISITION CENTER NJ (36C10B),036,Department of Veterans Affairs,5,5,0.505977,0.528396,0.1016,143003556.0,0.31158,0.216267,0.2576,No,5.0,High,0.183936,0.24561,0.332018,0.397805,0.46316,0.539116,0.625793,0.662496,0.74633,0.806217,0.910833
036-0142,36C10C,ACQUISITION BUSINESS SERVICE (36C10C),036,Department of Veterans Affairs,5,5,0.007865,0.021851,1.0035,1976888.0,0.31158,0.216267,0.2576,No,5.0,Low,0.183936,0.24561,0.332018,0.397805,0.46316,0.539116,0.625793,0.662496,0.74633,0.806217,0.910833
036-0142,36C10F,OFFICE OF CONSTRUCTION &  FACILITIES MGMT (36C10F),036,Department of Veterans Affairs,5,5,0.050607,0.022284,0.4275,14723636.0,0.31158,0.216267,0.2576,No,5.0,Medium,0.183936,0.24561,0.332018,0.397805,0.46316,0.539116,0.625793,0.662496,0.74633,0.806217,0.910833
036-0142,36C10X,SAC FREDERICK (36C10X),036,Department of Veterans Affairs,5,5,0.37374,0.364973,0.1724,101133280.0,0.31158,0.216267,0.2576,No,5.0,High,0.183936,0.24561,0.332018,0.397805,0.46316,0.539116,0.625793,0.662496,0.74633,0.806217,0.910833
036-0151,36B20C,VBA OFFICE OF BUSINESS INTEGRATION,036,Department of Veterans Affairs,5,5,0.034878,0.011653,0.6618,126428025.0,0.504647,0.672096,0.203,No,5.0,Medium,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36B21C,VBA COMPENSATION SERVICE,036,Department of Veterans Affairs,5,5,0.005137,0.000135,1.0139,15668849.0,0.504647,0.672096,0.203,No,5.0,Low,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36B377,SAN DIEGO REGIONAL BENEFIT OFFICE,036,Department of Veterans Affairs,5,5,0.000624,7.8e-05,0.6363,2502679.0,0.504647,0.672096,0.203,No,5.0,Medium,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36BABD,VBA OFFICE OF AUTOMATED BENEFITS DELIVERY,036,Department of Veterans Affairs,5,4,0.003228,0.000788,1.1049,13505477.0,0.504647,0.672096,0.203,No,5.0,Low,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36BEDU,VBA EDUCATION SERVICE,036,Department of Veterans Affairs,5,5,0.021035,0.006908,0.8678,73991240.0,0.504647,0.672096,0.203,No,5.0,Low,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36BFMG,VBA OFFICE OF FINANCIAL MANAGEMENT,036,Department of Veterans Affairs,5,5,0.002432,0.000801,0.4839,8908009.0,0.504647,0.672096,0.203,No,5.0,Medium,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36BHCS,VBA HUMAN CAPITAL SERVICES,036,Department of Veterans Affairs,5,5,0.004866,0.001044,0.5386,17299405.0,0.504647,0.672096,0.203,No,5.0,Medium,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36BLGY,VBA LOAN GUARANTY SERVICE,036,Department of Veterans Affairs,5,5,0.001336,0.001051,0.4779,6325294.0,0.504647,0.672096,0.203,No,5.0,Medium,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36BMSP,VBA OFFICE OF MISSION SUPPORT,036,Department of Veterans Affairs,5,5,0.00135,0.00027,1.3422,4300628.0,0.504647,0.672096,0.203,No,5.0,Low,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36BPFS,VBA PENSION & FIDUCIARY SERVICE,036,Department of Veterans Affairs,5,4,0.001624,0.000892,0.749,6838410.0,0.504647,0.672096,0.203,No,5.0,Medium,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36BTED,VBA OUTREACH TRANSITION & ECONOMIC DEVELOPMENT,036,Department of Veterans Affairs,5,5,0.000648,8.1e-05,0.8126,2057871.0,0.504647,0.672096,0.203,No,5.0,Low,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36BVRE,VBA VETERAN READINESS & EMPLOYMENT SERVICE,036,Department of Veterans Affairs,5,5,0.00235,0.002177,0.7983,11318145.0,0.504647,0.672096,0.203,No,5.0,Low,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36C10A,TECHNOLOGY ACQUISITION CENTER AUSTIN (36C10A),036,Department of Veterans Affairs,5,5,0.008593,0.001131,0.626,29297098.0,0.504647,0.672096,0.203,No,5.0,Medium,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36C10B,TECHNOLOGY ACQUISITION CENTER NJ (36C10B),036,Department of Veterans Affairs,5,5,0.04395,0.023065,0.3502,176673071.0,0.504647,0.672096,0.203,No,5.0,Medium,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36C10X,SAC FREDERICK (36C10X),036,Department of Veterans Affairs,5,5,0.859341,0.94903,0.073,4046219573.0,0.504647,0.672096,0.203,No,5.0,High,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0151,36C240,VHA CHIEF LOGISTICS OFFICE (36C240),036,Department of Veterans Affairs,5,4,0.002539,-0.000151,4.5365,5726363.0,0.504647,0.672096,0.203,No,5.0,Low,0.188978,0.276473,0.306697,0.331454,0.381688,0.47102,0.503956,0.588446,0.614917,0.824009,0.964366
036-0152,36C10B,TECHNOLOGY ACQUISITION CENTER NJ (36C10B),036,Department of Veterans Affairs,5,5,0.305791,0.906265,1.3421,31821715.0,0.004195,0.012106,1.1412,No,5.0,Low,0.165142,0.238898,0.320636,0.390404,0.448689,0.528377,0.603521,0.664486,0.745502,0.80476,0.90906
